time,open,high,low,close,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band
2018-08-02T21:20:00-04:00,3807.45,3811.5,3774.9,3795.98,33.96550207747012,47.72406799078451,NaN,NaN
2018-08-03T01:20:00-04:00,3796.24,3796.99,3774.55,3780.26,32.329604893422115,45.71682613972485,NaN,NaN
2018-08-05T21:20:00-04:00,3807.95,3836.39,3782.3,3787.02,33.80604267247746,44.27801017843312,NaN,NaN
2018-08-06T01:20:00-04:00,3787.29,3797.86,3774.01,3782.89,33.32762323156403,42.69202160201444,NaN,NaN
2018-08-06T21:20:00-04:00,3794.49,3825.25,3781.38,3818.27,41.02707202494302,41.74722962031235,NaN,NaN
2018-08-07T01:20:00-04:00,3818.35,3850.36,3817.5,3849.05,46.78472491817186,41.0473947639718,NaN,NaN
2018-08-07T21:20:00-04:00,3877.43,3877.43,3847.36,3873.19,50.838600019751944,41.13539624556581,NaN,NaN
2018-08-08T01:20:00-04:00,3873.2,3873.89,3845.02,3861.5,48.896060550211736,40.870334417620874,NaN,NaN
2018-08-08T21:20:00-04:00,3854.06,3920.94,3843.9,3917.2,57.2733009472301,41.60268504747875,NaN,NaN
2018-08-09T01:20:00-04:00,3917.47,3919.29,3900.59,3906.34,55.36757089621791,42.14527456679108,NaN,NaN
2018-08-09T21:20:00-04:00,3912.9,3926.08,3882.93,3882.93,51.39742216091217,42.366985288486596,NaN,NaN
2018-08-10T01:20:00-04:00,3882.95,3888.19,3870.71,3884.73,51.68429892089224,42.96104197934525,NaN,NaN
2018-08-12T21:20:00-04:00,3836.54,3838.51,3803.5,3817.04,41.713139998481445,43.781201402903584,NaN,NaN
2018-08-13T01:20:00-04:00,3817.1,3839.96,3811.32,3818.74,42.01569653765081,44.316189989242666,NaN,NaN
2018-08-13T21:20:00-04:00,3817.28,3817.28,3769.39,3770.09,36.221181399480436,44.477309940814834,NaN,NaN
2018-08-14T01:20:00-04:00,3769.94,3785.16,3751.35,3782.58,38.56376139176085,44.92260683355331,NaN,NaN
2018-08-14T21:20:00-04:00,3778.42,3779.27,3694.71,3695.2,30.205163461887224,44.66540117565402,NaN,NaN
2018-08-15T01:20:00-04:00,3695.17,3706.03,3691.21,3697.96,30.71598455593285,44.47885555596607,NaN,NaN
2018-08-15T21:20:00-04:00,3640.98,3718.14,3638.41,3686.6,29.750826378616594,43.67340943837132,NaN,NaN
2018-08-16T01:20:00-04:00,3686.69,3688.5,3657.74,3671.66,28.483232094375836,42.36615995095733,NaN,NaN
