time,open,high,low,close,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band
2021-08-17T08:00:00-04:00,46845.15,47082.6,45659,45730,45.5814411997291,52.39133910050848,NaN,NaN
2021-08-17T12:00:00-04:00,45730,46222.4,45287.55,45465.01,43.78567270982003,52.01884212850927,NaN,NaN
2021-08-17T16:00:00-04:00,45465.01,45543.44,44376,44695.95,38.98526419249313,51.15047928446337,NaN,NaN
2021-08-17T20:00:00-04:00,44695.95,45135.4,44203.28,45055.78,42.17938059859782,50.40143738245751,NaN,NaN
2021-08-18T00:00:00-04:00,45055.78,45500,44853.8,44951.32,41.500171904969626,49.23609759415893,NaN,NaN
2021-08-18T04:00:00-04:00,44951.31,45560,44650,44746.59,40.13604807793925,47.77320057652148,NaN,NaN
2021-08-18T08:00:00-04:00,44746.6,45833,44650.01,45820,49.507367602780484,47.01788752474705,NaN,NaN
2021-08-18T12:00:00-04:00,45820,46000,44772.65,44901.12,43.26373653420528,45.70378610617968,NaN,NaN
2021-08-18T16:00:00-04:00,44901.11,45192.89,44401,44705.29,42.04669780110395,45.15899190831889,NaN,NaN
2021-08-18T20:00:00-04:00,44699.37,45234.56,44044.65,44046.97,38.16040223130894,44.48877646558909,NaN,NaN
2021-08-19T00:00:00-04:00,44046.97,44660.9,43927.7,44660.01,43.40617448953871,44.3089517900234,NaN,NaN
2021-08-19T04:00:00-04:00,44660.01,45000,44175.47,44215.25,40.708150890845126,43.5894250936397,NaN,NaN
2021-08-19T08:00:00-04:00,44215.24,45800,44123.65,45779.58,52.007531895488334,43.97061033578115,NaN,NaN
2021-08-19T12:00:00-04:00,45779.59,46757.01,45405.86,46710,57.22848335005659,44.17832310563404,NaN,NaN
2021-08-19T16:00:00-04:00,46710,47033,46340.12,46760.62,57.499377513522234,45.02960427090498,NaN,NaN
2021-08-19T20:00:00-04:00,46760.62,47390,46622.99,47054.74,59.11950160273029,46.12487776325571,NaN,NaN
2021-08-20T00:00:00-04:00,47054.75,47246.39,46700.24,46833.48,57.34842431983459,47.43653205806582,NaN,NaN
2021-08-20T04:00:00-04:00,46833.48,47357.67,46720,46922.34,57.89397992945887,48.55900343884161,NaN,NaN
2021-08-20T08:00:00-04:00,46922.34,48720.29,46888.19,48718.38,67.06398171151095,50.38498985359456,NaN,NaN
2021-08-20T12:00:00-04:00,48718.38,49096.34,48289.43,48684.16,66.76563114309847,52.28710292967736,NaN,NaN
2021-08-20T16:00:00-04:00,48684.16,49382.99,48598.01,49322.47,69.49201721241965,53.71457790179444,NaN,NaN
2021-08-20T20:00:00-04:00,49322.47,49357.62,48670.1,48828.17,65.0422324637318,55.27018475390348,NaN,NaN
2021-08-21T00:00:00-04:00,48828.17,48990,48555,48944.23,65.59922446340764,56.952508086925164,NaN,NaN
2021-08-21T04:00:00-04:00,48944.22,49400,48222,48501.87,61.57234240817617,58.624789528129966,NaN,NaN
2021-08-21T08:00:00-04:00,48501.88,49405.52,48434.07,49180.98,65.11299156304237,60.17527646195166,NaN,NaN
2021-08-21T12:00:00-04:00,49180.98,49757.04,48765,48978.68,63.24361786228498,61.78495267419736,NaN,NaN
2021-08-21T16:00:00-04:00,48978.68,49390,48806.58,48821.87,61.76341135189886,62.48180120679812,NaN,NaN
2021-08-21T20:00:00-04:00,48821.88,49162.51,48601,48790,61.448628698601226,62.783240160265585,NaN,NaN
2021-08-22T00:00:00-04:00,48790,49272.7,48781.1,49195.01,63.962280855517704,63.24487611326526,NaN,NaN
2021-08-22T04:00:00-04:00,49195.01,49500,48900,49132.04,63.271522316432595,63.541449021386846,NaN,NaN
2021-08-22T08:00:00-04:00,49132.04,49210.93,48050,48526.61,56.90809226678854,63.50999673188356,NaN,NaN
2021-08-22T12:00:00-04:00,48526.62,48835.83,48168.01,48647.85,57.82289289295241,63.504919086418816,NaN,NaN
2021-08-22T16:00:00-04:00,48647.84,49489.73,48239.03,49239.22,62.05435727907557,63.147088769816285,NaN,NaN
2021-08-22T20:00:00-04:00,49239.22,50350,49070.01,50260,68.01875753422593,63.23659779775396,NaN,NaN
2021-08-23T00:00:00-04:00,50260,50399,49952.89,50130.05,66.58391898925112,63.028876496099066,NaN,NaN
2021-08-23T04:00:00-04:00,50130.05,50500,49975,50394.85,68.06235850587677,63.244599784823706,NaN,NaN
2021-08-23T08:00:00-04:00,50394.85,50459.93,49309.07,49537.97,58.970193500356245,62.77109757317718,NaN,NaN
2021-08-23T12:00:00-04:00,49536.85,49799.55,49077,49239.69,56.15790405759636,62.38435197670719,NaN,NaN
2021-08-23T16:00:00-04:00,49240.01,49739.37,49029,49488.85,57.961397649486464,61.873523840024625,NaN,NaN
2021-08-23T20:00:00-04:00,49488.85,49687.49,48776.26,49331.16,56.38064524327958,61.383311510095666,NaN,NaN
2021-08-24T00:00:00-04:00,49331.17,49860,49166.88,49770.13,59.677415855261586,61.23431183176444,NaN,NaN
2021-08-24T04:00:00-04:00,49770.13,49846,49060,49429.99,56.13690823731789,60.854903227387055,NaN,NaN
