time,open,high,low,close,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band
1619184600,4138.78,4194.17,4138.78,4180.18,65.31743773453843,69.09327891246299,NaN,NaN
1619443800,4185.03,4194.19,4182.36,4187.63,66.0182992986649,68.98111519849992,NaN,NaN
1619530200,4188.25,4193.35,4176.22,4186.73,65.8451917304336,68.81977429282956,NaN,NaN
1619616600,4185.14,4201.53,4181.78,4183.19,65.12188233809123,68.50021346340354,NaN,NaN
1619703000,4206.14,4218.78,4176.81,4211.48,68.13444376177146,68.211930171859,NaN,NaN
1619789400,4198.1,4198.1,4174.85,4181.18,61.96141159799009,67.49472694120918,NaN,NaN
1620048600,4191.98,4209.39,4188.03,4192.67,63.318599010740776,66.79361987030737,NaN,NaN
1620135000,4179.04,4179.04,4128.59,4164.67,57.897379135371914,65.97383939696583,NaN,NaN
1620221400,4177.06,4187.72,4160.94,4167.6,58.299724425824515,64.8980552897899,NaN,NaN
1620307800,4169.14,4202.18,4147.33,4201.63,62.75190590576888,64.05642509245855,NaN,NaN
1620394200,4210.34,4238.04,4201.64,4232.61,66.2813643654815,63.81538255469298,NaN,NaN
1620653400,4228.29,4236.39,4188.13,4188.44,57.86286604731053,63.38334658564738,NaN,NaN
1620739800,4150.34,4162.04,4111.53,4152.11,52.011403313662846,62.25576853807285,NaN,NaN
1620826200,4130.55,4134.73,4056.88,4063.05,41.05172335608384,60.848116572981034,NaN,NaN
1620912600,4074.99,4131.58,4074.99,4112.51,47.649211689900866,59.586100426935495,NaN,NaN
1620999000,4129.58,4183.13,4129.58,4173.86,54.45793076240431,58.76035981720259,NaN,NaN
1621258200,4169.92,4171.92,4142.69,4163.3,53.17592125204051,57.855411925888795,NaN,NaN
1621344600,4165.94,4169.15,4126.34,4127.84,49.00413245952176,56.70414407741955,NaN,NaN
1621431000,4098.45,4116.93,4061.41,4115.69,47.62543654083762,55.23921499020999,NaN,NaN
1621517400,4121.97,4172.8,4121.97,4159.13,52.744455930805245,54.5808610139825,NaN,NaN
1621603800,4168.61,4188.72,4151.72,4155.87,52.3310862921349,53.79603867693923,NaN,NaN
1621863000,4170.16,4209.52,4170.16,4197.06,56.924647176507804,53.726557822734655,NaN,NaN
1621949400,4205.94,4213.42,4182.52,4188.12,55.670722385536855,53.53877196271411,NaN,NaN
1622035800,4191.59,4202.61,4184.11,4195.98,56.57638579018358,53.09766338302944,NaN,NaN
