time,open,high,low,close,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band
1620252000,65.24,65.956,64.53,64.845,57.77759518967795,56.53072145538538,NaN,NaN
1620338400,64.865,65.212,63.93,64.833,57.72479822740493,56.49532667002463,NaN,NaN
1620597600,64.833,65.72,63.973,64.852,57.79056643958085,56.75830736772051,NaN,NaN
1620684000,64.875,65.461,63.71,65.457,59.928304655573,57.489944947299136,NaN,NaN
1620770400,65.458,66.6,64.991,65.749,60.95610853837936,58.16913428226359,NaN,NaN
1620856800,65.748,65.793,63.115,63.78,51.38510766157033,58.051618474136156,NaN,NaN
1620943200,63.78,65.464,63.359,65.462,57.52102018048368,58.41822506677557,NaN,NaN
1621202400,65.462,66.402,64.86,66.288,60.17905193880209,58.695361280665445,NaN,NaN
1621288800,66.293,66.988,64.135,65.267,55.55188404117709,58.500586486737,NaN,NaN
1621375200,65.258,65.327,61.981,63.363,48.12114878275934,57.5175480098277,NaN,NaN
1621461600,63.34,63.922,61.696,61.922,43.390611331989405,56.63543480013582,NaN,NaN
1621548000,61.923,64.041,61.581,63.848,50.407824137737464,56.02348204535504,NaN,NaN
1621807200,63.848,66.113,63.653,66.012,56.875987791952404,55.516544619684375,NaN,NaN
1621893600,65.995,66.493,65.43,65.99,56.79488661051357,55.31463539482865,NaN,NaN
1621980000,66.005,66.404,65.27,66.147,57.263226996498354,55.277894809601534,NaN,NaN
1622066400,66.153,66.913,65.49,66.913,59.56617979376104,55.40942206434126,NaN,NaN
1622152800,66.9,67.494,66.196,66.599,58.182108914551655,55.43738938398203,NaN,NaN
1622412000,66.599,67.38,66.429,67,59.4770761045802,55.40515877319683,NaN,NaN
1622498400,66.985,68.85,66.912,67.979,62.52796842530489,55.5174344794058,NaN,NaN
1622584800,67.971,68.973,67.801,68.753,64.78528873919254,56.47459027066453,NaN,NaN
1622671200,68.74,69.374,68.21,68.883,65.16485763396861,57.02057866019917,NaN,NaN
1622757600,68.87,69.734,68.358,69.38,66.64507068133656,57.482437141808774,NaN,NaN
1623016800,69.38,69.973,68.954,69.24,65.79692864222348,58.21422604188352,NaN,NaN
1623103200,69.25,70.25,68.49,70.012,68.20017984837556,59.64844254657039,NaN,NaN
1623189600,69.997,70.604,69.478,69.735,66.39744205651252,61.291787598322045,NaN,NaN
1623276000,69.736,70.621,68.708,70.083,67.55766978875477,62.5167765733947,NaN,NaN
1623362400,70.092,71.211,69.699,70.787,69.82733923740615,63.44187310521283,NaN,NaN
1623621600,70.787,71.76,70.69,71.165,71.00046722576869,64.45655743487391,NaN,NaN
1623708000,71.153,72.466,70.836,72.44,74.58928740952194,65.6941331786613,NaN,NaN
1623794400,72.435,72.96,71.635,71.65,68.89971397915275,66.36081419190357,NaN,NaN
1623880800,71.665,72.281,69.798,71.047,64.83449199721882,66.83598441209408,NaN,NaN
1623967200,71.053,72.141,70.179,71.41,66.13004579558861,67.3111965328804,NaN,NaN
1624226400,71.41,73.944,71.17,73.025,71.21170051883342,67.93146311098958,NaN,NaN
1624312800,73.034,73.441,72.49,73.061,71.31501467510681,68.39787210641202,NaN,NaN
1624399200,72.885,74.221,72.838,73.24,71.85585259244831,68.875800317732,NaN,NaN
1624485600,73.25,73.579,72.346,73.29,72.01457784217067,69.25933654350587,NaN,NaN
1624572000,73.283,74.155,72.88,73.974,74.16140736048315,69.85679930909585,NaN,NaN
1624831200,73.974,74.421,72.648,72.752,64.62344529031449,69.60131826923434,NaN,NaN
1624917600,72.757,73.78,72,73.447,67.20666582818842,69.65911996721118,NaN,NaN
1625004000,73.44,74.119,72.838,73.495,67.38380733305654,69.64670122037559,NaN,NaN
1625090400,73.497,76.198,73.41,75.01,72.443408974899,69.83356334448223,NaN,NaN
1625176800,74.99,75.58,74.44,75.099,72.71122048021792,69.9557600055143,NaN,NaN
