time,open,high,low,close,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band
1618363200,4490.5801,4523.1299,4479.0098,4507.96,48.78527200272764,44.95652713732384,NaN,NaN
1618449600,4507.0601,4507.0601,4446.1001,4489.1401,47.53606610534264,45.32644035615244,NaN,NaN
1618536000,4495.5298,4538.5601,4479.7202,4528.1201,50.37067330015882,46.23947529211666,NaN,NaN
1618795200,4526.5298,4588.6802,4501.54,4562.6299,52.801987225150604,47.35057051392687,NaN,NaN
1618881600,4544.2798,4581.0898,4530.2202,4568.0098,53.187009173076774,48.09882495452449,NaN,NaN
1618968000,4509.8599,4517.4902,4474.3501,4495.5801,47.5617010140688,48.46138385021421,NaN,NaN
1619054400,4516.3501,4533.8501,4492.6899,4521.77,49.63596076137546,48.73572203944458,NaN,NaN
1619140800,4528.5898,4575.9399,4519.7202,4575,53.649064254013965,49.42787940912802,NaN,NaN
1619400000,4585.23,4609.8701,4549.1699,4557.5801,52.18362465555953,49.49615406413564,NaN,NaN
1619486400,4553.0898,4575.8999,4533.73,4564.8198,52.761141639272815,49.752445272972224,NaN,NaN
1619572800,4572.8999,4586.46,4555,4581.5,54.135592639178796,49.95722631584219,NaN,NaN
1619659200,4611.7202,4625.6201,4587.5498,4606.1001,56.161438799007705,50.538736736394604,NaN,NaN
1619745600,4584.23,4584.2998,4520.75,4524.6299,48.51813125385184,50.80888956908724,NaN,NaN
1620004800,4518.71,4522.52,4459.6499,4482.3301,45.08713705688748,50.88391427711942,NaN,NaN
1620091200,4493.3901,4515.2998,4472.7798,4514.29,48.07489287535656,50.83317291087864,NaN,NaN
1620177600,4489.9902,4523,4471.5498,4482,45.38794728329739,50.679735852161116,NaN,NaN
1620264000,4508.9702,4519.9302,4457.1001,4501.7002,47.32238144906413,50.46200071994007,NaN,NaN
1620350400,4515.2202,4534.3501,4463.75,4474.5898,44.96210918602877,49.902009431431374,NaN,NaN
1620609600,4498.6602,4514.7598,4449.1099,4472.46,44.77317914265312,49.301021572115395,NaN,NaN
1620696000,4411.3701,4411.3701,4347.9502,4380.7002,37.468249028938665,48.580060716034666,NaN,NaN
1620782400,4396.7998,4420.27,4372.71,4420.27,41.87253581229625,48.025530362529004,NaN,NaN
1620868800,4366.1299,4387.2002,4327.21,4327.21,35.53382627113912,46.73158479232366,NaN,NaN
1620955200,4341.48,4370.46,4315.8301,4364.96,39.53264011473241,45.82794303940744,NaN,NaN
1621214400,4389.9102,4421.3198,4388.4199,4413.8398,44.346453856778204,45.22689391208639,NaN,NaN
1621300800,4446.1602,4476.3501,4446.1602,4476.3501,49.845473333031244,44.920456818790136,NaN,NaN
1621473600,4457.6602,4472.3101,4440.73,4465.3501,48.92928020886775,44.403874062351576,NaN,NaN
1621560000,4487.8901,4487.8901,4449.2798,4478.2202,50.08529588758666,44.515814393332626,NaN,NaN
1621819200,4471.0098,4476.27,4426.5098,4463.4702,48.72407034631523,44.77559534257747,NaN,NaN
1621905600,4468.4702,4533.6499,4466.6099,4532.0801,54.8684687012684,45.26085075871403,NaN,NaN
1621992000,4551.27,4578.54,4548.8799,4565.7998,57.56013614894045,46.13029282054568,NaN,NaN
1622078400,4548.98,4570.2798,4536.75,4570.2798,57.91922675158362,46.88721034215421,NaN,NaN
1622164800,4583.5801,4597.7598,4535.5498,4547.9199,55.39972761659155,47.63275451576584,NaN,NaN
1622424000,4568.5898,4580.3301,4535.2402,4580.3301,58.23564622156186,48.59435930711646,NaN,NaN
1622510400,4583.1602,4629.5098,4569.8799,4628.5898,62.10004983762657,50.35377365059417,NaN,NaN
1622596800,4628.48,4641.0698,4591.7402,4606.8398,59.43104472683821,51.60795285877574,NaN,NaN
1622683200,4615.5,4621.73,4545.5498,4554.5801,53.48310691401082,52.89004433326657,NaN,NaN
1622769600,4532.0698,4557.9399,4514.6802,4536.7798,51.58920710404876,53.75122768964631,NaN,NaN
1623028800,4546.4302,4550.46,4496.1299,4522.77,50.085908597652235,54.16118874256588,NaN,NaN
1623115200,4540.1499,4554.4102,4495.2202,4515.4199,49.27465624034393,54.12041609308822,NaN,NaN
1623201600,4513.8599,4528.3901,4502.5,4513.77,49.082472824575035,54.13135842278159,NaN,NaN
1623288000,4523.6499,4546.4302,4501.96,4512.1802,48.88462369916019,54.04559612360827,NaN,NaN
1623374400,4533.3198,4542.4702,4510.0801,4527.1201,50.88810047801566,54.200169704444015,NaN,NaN
1623720000,4542.4502,4542.4502,4461.8398,4489.7998,46.034153466391125,53.56914718766706,NaN,NaN
1623806400,4483.1602,4484.2798,4434.4702,4438.6899,40.35686683527686,52.34034223669109,NaN,NaN
1623892800,4415.4502,4457.8999,4409.2402,4456.3599,42.975290648454184,51.2729182293247,NaN,NaN
1623979200,4465.2202,4495.4502,4457.0601,4488.4902,47.48956570182953,50.70790666398456,NaN,NaN
1624238400,4448.5,4463.8301,4419.6602,4446.5298,42.731971570807595,49.600501331787825,NaN,NaN
1624324800,4459.4502,4459.4502,4426.1899,4426.6099,40.6499673272233,48.068352581044735,NaN,NaN
1624411200,4448.1201,4509.9902,4443.5698,4501.1001,50.38501745773104,47.422207776108515,NaN,NaN
1624497600,4510.6602,4521.1401,4492.73,4507.1899,51.09132156325923,47.25136596534054,NaN,NaN
1624584000,4530.2002,4573.2598,4525.1499,4571.4102,57.89800491402555,47.70199438033888,NaN,NaN
1624843200,4583.3398,4589.8301,4561.8398,4573.79,58.1305460183177,48.27661133895784,NaN,NaN
1624929600,4581.6699,4581.6699,4520.79,4532.75,52.72245203868665,48.522882467410895,NaN,NaN
1625016000,4550.52,4554.5801,4508.5,4509.6602,49.909142992865256,48.58193033657448,NaN,NaN
1625188800,4522.1899,4522.1899,4417.29,4428.1802,41.49462539580228,48.05407331490606,NaN,NaN
1625448000,4403.8799,4433.5,4382.6699,4393.1201,38.48773063478965,47.168332611818485,NaN,NaN
1625534400,4394.6499,4394.9102,4345.9302,4374.9199,36.98925509263319,46.52226844226435,NaN,NaN
1625620800,4338.6099,4367.6499,4325.75,4367.6499,36.379953341892275,46.23820319273688,NaN,NaN
1625707200,4356.52,4360.5298,4231.9302,4239.6299,27.720568080820726,45.148580152191634,NaN,NaN
1625793600,4235.5698,4279,4181.6602,4267.7202,31.569480251084656,44.01143119142415,NaN,NaN
1626052800,4317.75,4328.6802,4281.5498,4300.23,35.82848538783615,43.51832503549762,NaN,NaN
1626139200,4324.5,4375.3301,4310.9702,4365.6699,43.45715790897718,43.71883864848003,NaN,NaN
1626225600,4355.6602,4355.6602,4319.5298,4331.8999,40.764030399641875,43.03162528718794,NaN,NaN
1626312000,4337.9902,4384.6602,4331.6602,4366.8198,44.588095582964705,42.56710914573834,NaN,NaN
1626398400,4368.1499,4387.7002,4350.8599,4360.5098,44.03490107331474,41.57688744283042,NaN,NaN
1626657600,4332.77,4332.77,4275.27,4283.7002,37.874894237847485,40.13005517279684,NaN,NaN
1626744000,4269.4502,4285.2002,4214.0601,4238.5,34.79060116371468,38.849208681727404,NaN,NaN
1626830400,4254.0898,4262.0801,4204.0298,4234.1201,34.497444576406494,37.74837308055178,NaN,NaN
1626916800,4268.5898,4306.71,4268.5898,4305.8501,42.97251409366873,37.853936558970815,NaN,NaN
1627003200,4309.7002,4310.0601,4218.4399,4230.7002,37.498442037563024,37.78327308774034,NaN,NaN
1627262400,4157.5801,4157.5801,4032.1001,4034.8501,27.6227634766729,37.114237972314605,NaN,NaN
1627348800,4006.73,4055.27,3781.03,3836.05,21.44802561093745,36.04767170581784,NaN,NaN
1627435200,3871.3999,3910.52,3804.26,3910.52,27.945738406282544,36.063755300493675,NaN,NaN
1627521600,4038.75,4064.4399,3991.98,4057.8301,38.740492650657934,36.57597047189177,NaN,NaN
1627608000,4024.6799,4025.6101,3950.8301,4004.47,36.601446612048775,36.63118198790695,NaN,NaN
1627867200,4020.79,4057.9099,3959.8799,4055.48,40.01138996274736,36.3850557060334,NaN,NaN
1627953600,4068.1699,4068.1699,3979.1399,4042.72,39.439932364631765,36.29047727496125,NaN,NaN
1628040000,4039.47,4112.0698,4018.8,4077.75,41.89350651371762,36.098006627157886,NaN,NaN
1628126400,4069.74,4091.8999,4012.55,4023.8401,39.2574882360828,35.756762853069894,NaN,NaN
1628212800,4032.8601,4032.8601,3997.4199,4018.96,39.01814935850498,35.838423933116864,NaN,NaN
1628472000,3992.6399,4072.1499,3980.1599,4037.53,40.50457162484176,36.24656468034022,NaN,NaN
1628558400,4072.51,4106.6099,4030.8601,4106.6099,45.79738212180332,37.053703076439994,NaN,NaN
1628644800,4097,4139.29,4090.8701,4112.77,46.256526453134235,37.28827538783039,NaN,NaN
1628731200,4109.5,4115.0498,4064.1699,4083.8201,44.35494472577797,37.778025579845746,NaN,NaN
1628817600,4056.1299,4086.3501,4033.1499,4063.3201,43.006697458514935,38.876878007120176,NaN,NaN
1629076800,4061.75,4072.76,4006.3401,4026.05,40.59096800165001,40.244231035028214,NaN,NaN
1629163200,4016.6399,4033.53,3923.77,3947.1399,35.98246540185197,40.818282963283174,NaN,NaN
1629249600,3955.1299,3996.53,3940.1499,3972.5,38.40290211075645,40.79416935329021,NaN,NaN
1629336000,3972.02,3975.4399,3872,3889.73,33.898089913694704,40.60107244626492,NaN,NaN
1629422400,3882.4299,3882.4299,3759.4099,3809.71,30.208696969610457,39.90088008961228,NaN,NaN
1629681600,3860.05,3910.4399,3851.3999,3866.76,35.59099864614281,39.62595625257735,NaN,NaN
1629768000,3914.96,3975.26,3910.3899,3975.26,44.376801618760936,39.80333447436617,NaN,NaN
1629854400,4013.96,4024.9299,3958.8799,3981.6201,44.85168398036022,40.202919884671694,NaN,NaN
1629940800,3981.9099,3986.51,3914.3999,3936.49,42.10475007206451,40.42339136421166,NaN,NaN
1630027200,3928.99,3977.1299,3923.76,3939.5,42.35831606040846,40.55580168103785,NaN,NaN
1630286400,3942.6299,3969.3201,3917.6899,3966.45,44.69391330411417,40.47698247977434,NaN,NaN
1630372800,3964.1001,4024.55,3902.3201,4024.55,49.449346798066024,40.705041075840896,NaN,NaN
1630459200,4028.24,4066.1399,4005.79,4050.52,51.45849032240069,41.212437189885385,NaN,NaN
1630545600,4081.3899,4105.0601,4048.3,4068.0601,52.82233658079745,41.913554270048415,NaN,NaN
1630632000,4065.3999,4069.3301,4032.25,4050.9399,51.30706403972059,42.67898970133917,NaN,NaN
1630891200,4045.6899,4094.2,4045.6899,4094.2,54.83287453054808,44.02544749624604,NaN,NaN
1630977600,4103.3901,4132.5601,4093.45,4122.3398,57.01331928160143,45.354763008449254,NaN,NaN
1631064000,4134.21,4150.98,4093.8799,4117.1401,56.47083295910952,46.96710179740745,NaN,NaN
1631150400,4076.73,4080.5,4007.3501,4018.22,47.258256511408405,48.18492747896444,NaN,NaN
1631236800,4041.46,4085.0801,4041.46,4085.0801,52.85643210989424,49.41817272637526,NaN,NaN
1631496000,4044.21,4044.21,3993.1799,4027.8301,48.14417541599511,49.68727085474912,NaN,NaN
1631582400,4030.6799,4038.02,3959.04,3976.8799,44.354324302171435,49.651745163449924,NaN,NaN
1631668800,3947.5,3957.45,3891.3301,3898.0801,39.21302750560288,49.445193551559804,NaN,NaN
1631755200,3896.6101,3899.52,3807,3833.76,35.58697521308251,48.96152634817939,NaN,NaN
1631841600,3825.3999,3883.55,3798.3501,3883.55,40.19703447291703,48.640320717379595,NaN,NaN
1632100800,3848.6399,3848.6399,3719.6101,3766.1001,34.0129872296597,47.53772360535057,NaN,NaN
1632187200,3729.96,3790.45,3713.2,3782.6499,35.51834504493574,46.39914179981736,NaN,NaN
1632360000,3848,3886.25,3801.99,3829.97,39.75059785813398,45.465446176769966,NaN,NaN
1632446400,3828.1899,3844.8799,3758.8401,3773.2,36.64326673614401,44.41803208365735,NaN,NaN
1632705600,3767.5,3815.75,3752.8899,3761.6201,36.024660400725104,43.07458821724142,NaN,NaN
1632792000,3779.76,3840.8799,3769.54,3812.5701,40.76311228519893,41.91385914606981,NaN,NaN
1632878400,3780.72,3816.71,3743.2,3814.98,40.98576100532369,40.807782577942255,NaN,NaN
1632964800,3790.72,3824.6699,3773.5801,3815.98,41.084716884328884,40.36681546172229,NaN,NaN
1633310400,3808.22,3808.22,3720.6299,3746.5801,36.50928920069403,39.199162396779414,NaN,NaN
1633396800,3708.1699,3757.0801,3688.8201,3748.22,36.68871122643295,38.38091495466784,NaN,NaN
1633483200,3770.1599,3772.6201,3704.27,3722.6599,35.02720885835541,37.714692422966685,NaN,NaN
1633569600,3771.3201,3839.53,3770.5601,3833.8401,46.39818156676519,38.227917713049706,NaN,NaN
1633656000,3887.48,3887.48,3806.8999,3841.5901,47.09326350194068,39.04979544796815,NaN,NaN
1633915200,3884.8201,3916.8999,3884.8201,3899.5601,52.09711517827488,39.89980121263657,NaN,NaN
1634001600,3857.54,3887.1101,3833.4099,3849.8,47.90851602354631,40.89233898362847,NaN,NaN
1634260800,3890.5701,3907.4199,3854.73,3907.4199,52.65532946233591,42.116409299157056,NaN,NaN
1634520000,3922.8401,3924.05,3881.6001,3924.05,53.95934851770278,43.13132006055482,NaN,NaN
1634606400,3932.47,3980.0601,3930.6399,3980.0601,58.14108775791325,44.666878704966905,NaN,NaN
1634692800,4016.6101,4030.3201,3992.76,4021.26,60.95068099885004,46.447308747690116,NaN,NaN
1634779200,4024.9399,4035.95,3976.2,4002.8799,59.04659414510957,47.75327173768374,NaN,NaN
1634865600,4017.4299,4036.1201,4002.3401,4027.3999,60.80568608312777,49.1689806718126,NaN,NaN
1635124800,4010.8301,4034.8701,3995.5901,4023.5,60.361590071159874,50.54590018515767,NaN,NaN
1635211200,4041.3899,4042.49,3989.6001,4008.0801,58.54102676585002,52.11959572552596,NaN,NaN
1635297600,3971.78,3971.78,3927.6299,3937.0701,50.92392707389487,53.13639685748752,NaN,NaN
1635384000,3940.8501,3951.51,3906.53,3920.3201,49.29459869556849,54.15549613157417,NaN,NaN
1635470400,3912,3917.76,3890.28,3902.21,47.52411672508584,54.23592007145421,NaN,NaN
1635729600,3891.8899,3891.8899,3836.95,3860.7,43.653928606511855,53.9902532932093,NaN,NaN
1635816000,3920.22,3925.4399,3830.3501,3840.8701,41.89855509042798,53.26178471550595,NaN,NaN
1635902400,3836.8401,3855.96,3801.26,3832.5901,41.1544109037257,52.779348635518765,NaN,NaN
1635988800,3852.1201,3865.51,3833.76,3862.95,45.010877051400435,52.23331632045194,NaN,NaN
1636075200,3827.74,3837.4099,3786.27,3806.1699,39.76244915654207,51.21925208036903,NaN,NaN
1636334400,3790.6101,3802.22,3774.0601,3793.4399,38.67365955758054,49.82872149463099,NaN,NaN
1636420800,3821.47,3824.79,3783.5801,3807.4299,40.598703961382924,48.375008849097625,NaN,NaN
1636507200,3803.22,3841.6499,3754.0901,3839.1299,44.825021333735776,47.35918221971377,NaN,NaN
1636593600,3819.73,3887.98,3811.8101,3878.8501,49.65818907600923,46.56293243349103,NaN,NaN
1636680000,3922.7,3922.9099,3878.7,3901.2,52.19568656217976,45.97965361142102,NaN,NaN
1636939200,3917.2,3923.6499,3887.76,3905.3799,52.676118790401794,45.56073161317472,NaN,NaN
1637025600,3914.26,3963.29,3908.5801,3959.3799,58.48136526166251,46.1005486265867,NaN,NaN
1637112000,3956.54,3962.9199,3936.8701,3962.9199,58.83784316616393,46.78220894591494,NaN,NaN
1637198400,3925.02,3925.02,3895.21,3905.73,51.19097332953678,47.04412727480429,NaN,NaN
1637284800,3857.6101,3889.23,3850.51,3888.79,49.15319266258968,47.43693185023842,NaN,NaN
1637544000,3892.9099,3896.23,3861.21,3869.8899,46.90951545168536,47.79485759032824,NaN,NaN
1637630400,3835.3601,3854.9399,3826.29,3836.1001,43.11992045395866,47.93525112963059,NaN,NaN
1637716800,3838.05,3866.97,3823.2,3842.8799,44.09579120536919,47.86988785491407,NaN,NaN
1637803200,3847.46,3862.51,3832.04,3860.46,46.651680235688524,48.36197578913882,NaN,NaN
1637889600,3832.9099,3832.9099,3760.23,3761.46,36.52465033091489,48.208475130091266,NaN,NaN
1638148800,3740.49,3776.04,3722.8201,3733.6101,34.27086281153946,47.756486476531016,NaN,NaN
1638235200,3726.4399,3739.7,3635.6101,3680.2,30.39701721608101,46.72591475384139,NaN,NaN
1638321600,3695.99,3730.4199,3685.05,3703.49,33.9054541301189,45.60071940056351,NaN,NaN
1638408000,3681.8701,3720.3999,3677.1399,3719.5,36.28309902138919,44.46410600479276,NaN,NaN
1638494400,3698.54,3717.3201,3667.47,3708.53,35.344872369298955,43.22615983185684,NaN,NaN
1638753600,3650.3201,3682.3501,3623.1899,3625.6899,29.203598899065398,41.134890805957056,NaN,NaN
1638840000,3677.75,3723.49,3657.25,3722.48,41.904859646389944,39.92539198311605,NaN,NaN
1638926400,3739.48,3742.6399,3716.8,3731.1899,42.89764774703822,39.333011584366155,NaN,NaN
1639012800,3758.25,3788.6201,3758.25,3783.8899,48.61903263178951,39.29485729645186,NaN,NaN
1639099200,3757.5601,3773.46,3725.21,3736.97,44.3576830347228,39.11258355238311,NaN,NaN
1639358400,3771.8601,3794.3,3725.6101,3725.6101,43.366626108939116,39.130205384881705,NaN,NaN
1639444800,3690.99,3704.74,3657.76,3668.53,38.68912830039489,38.74401517738355,NaN,NaN
1639531200,3667.6001,3683.76,3613.9399,3628.6499,35.78500385757273,37.96782400751813,NaN,NaN
1639617600,3613.04,3654.98,3596.27,3649.24,38.357720001509975,38.098757555417784,NaN,NaN
1639704000,3645.3899,3645.3899,3594.5,3597.8301,34.62738299990495,38.12422328315818,NaN,NaN
1639963200,3583.79,3591.73,3506.1101,3516.9099,29.726891374075663,38.076357151586365,NaN,NaN
1640049600,3520.3799,3579.0701,3518.01,3560.4199,35.04944070392756,38.15807047828698,NaN,NaN
1640136000,3597.6299,3604.8201,3563.8701,3581.97,37.57151689329365,38.25010032628016,NaN,NaN
1640222400,3592.9099,3617.4099,3579.9199,3605.76,40.32630423224747,38.60591688791934,NaN,NaN
1640308800,3632.1499,3632.48,3600.6499,3605.45,40.30134812720339,39.39861326135776,NaN,NaN
1640654400,3612.9299,3618.21,3579.8501,3603.9399,40.170932691938994,39.27476133603984,NaN,NaN
1640740800,3599.4199,3599.4199,3557.1399,3568.9099,37.1663865774414,38.86538553821149,NaN,NaN
1640827200,3575.0601,3592.26,3550.6201,3569.02,37.18228964582688,38.04847532492845,NaN,NaN
1640913600,3638.1599,3648.02,3622.3799,3626.5,45.00766494947202,38.09490260455339,NaN,NaN
1641172800,3644.6599,3658.55,3604.4199,3616.6399,43.99520543472906,38.1398011278241,NaN,NaN
1641259200,3633.52,3637.6699,3589.6001,3605.1699,42.7893542930931,38.43267441301682,NaN,NaN
1641345600,3600.2,3600.2,3524.98,3533.0701,36.092632801716505,38.454647909027095,NaN,NaN
1641432000,3520.4199,3546.8601,3489.22,3545.5601,37.90560833451206,38.42235421852724,NaN,NaN
1641518400,3577.4199,3601.6799,3556,3600.5701,45.269902509295754,39.182534183483725,NaN,NaN
1641777600,3605.4099,3657.1599,3590.8899,3651.6201,51.069492085376275,40.70700566286234,NaN,NaN
1641864000,3640.6001,3672.8101,3628.5901,3651.55,51.06149058403597,41.850723511441515,NaN,NaN
1641950400,3699.47,3750.78,3699.47,3750.78,60.49672514083315,43.48823838626576,NaN,NaN
1642036800,3773.29,3773.29,3722.6599,3741.47,59.34075555330685,44.84641348062714,NaN,NaN
1642123200,3705.72,3738.53,3696.46,3738.53,58.95763370429247,46.17900530756208,NaN,NaN
1642382400,3740.23,3740.23,3693.3601,3708.72,55.07490593812856,47.24357482514705,NaN,NaN
1642468800,3718.3101,3740.3301,3686.04,3700.6799,54.04117891557473,48.44891713501372,NaN,NaN
1642555200,3715.1299,3728.27,3677.03,3701.8401,54.17484221223227,49.66267088975696,NaN,NaN
1642641600,3717.47,3813.8799,3713.8301,3813.8799,64.81644707848102,51.07758389897189,NaN,NaN
1642728000,3805.5701,3822.3899,3782.1001,3818.5801,65.18173805550927,52.59090765759904,NaN,NaN
1642987200,3779.79,3787.8301,3756.8799,3768.1899,58.204690788709,53.6920031215716,NaN,NaN
1643073600,3713.75,3725.6399,3663.8401,3698.1699,50.168702337117935,54.697436659814564,NaN,NaN
1643160000,3710.6899,3734.5801,3676.8201,3701.1899,50.48622656058315,55.59605224739107,NaN,NaN
1643246400,3658.23,3658.23,3584.8201,3621.5801,42.752626036517675,55.416246785049786,NaN,NaN
1643332800,3619.6899,3623.74,3559.6101,3575.23,39.00624620499019,54.5545863650222,NaN,NaN
1643592000,3586.45,3641.3401,3566.48,3619.8501,44.08590839495623,54.05633049437365,NaN,NaN
