time,open,high,low,close,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band
1620248400,1.5713,1.5891,1.5572,1.5696,45.65249455609601,48.458899056220744,NaN,NaN
1620334800,1.5696,1.5842,1.4836,1.5771,46.96521405514183,48.27174862633955,NaN,NaN
1620594000,1.5754,1.6091,1.5612,1.602,51.18122711368582,48.72827528283584,NaN,NaN
1620680400,1.602,1.6289,1.5861,1.6217,54.27805711918712,49.43154632518497,NaN,NaN
1620766800,1.6199,1.6988,1.6094,1.6952,63.564698441623335,50.93264679896425,NaN,NaN
1620853200,1.6952,1.7052,1.6488,1.6591,57.39822322376322,51.775411014019376,NaN,NaN
1620939600,1.6591,1.6693,1.6233,1.6284,52.71474043247939,52.21163071304222,NaN,NaN
1621198800,1.6335,1.6522,1.6046,1.6505,55.52791420843381,52.35267539382663,NaN,NaN
1621285200,1.6505,1.6574,1.6267,1.6386,53.676125986112204,52.464371340935095,NaN,NaN
1621371600,1.6386,1.6916,1.6182,1.6727,57.99863098689436,52.64926502420442,NaN,NaN
1621458000,1.6727,1.6779,1.625,1.6267,51.0750950303366,52.46682354943279,NaN,NaN
1621544400,1.6267,1.6386,1.6114,1.6199,50.12256374066517,52.47206204715841,NaN,NaN
1621803600,1.622,1.627,1.598,1.605,48.00974842367216,52.41432626878555,NaN,NaN
1621890000,1.605,1.605,1.554,1.56,42.221198939941274,52.17042373271657,NaN,NaN
1621976400,1.56,1.56,1.557,1.56,42.221198939941274,51.92533118870551,NaN,NaN
1622062800,1.611,1.625,1.601,1.611,50.12522397984688,52.1510461833273,NaN,NaN
1622149200,1.611,1.623,1.577,1.602811,48.966905931935976,51.99288038463089,NaN,NaN
1622408400,1.602811,1.606217,1.597704,1.602811,48.966905931935976,51.613512442684375,NaN,NaN
1622494800,1.602811,1.639,1.602811,1.608,49.81908765643311,50.63168310088507,NaN,NaN
1622581200,1.606,1.622,1.587,1.589,46.741319523982064,49.87047569375785,NaN,NaN
